# Rame (Cu) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: fcu2_usb2000_spettrogramma_20260921_164106,
# selezione: media delle 8 righe piu intense in 500-560 nm (su 26),
# integrazione: 200 ms · rumore: 0.26 conteggi,
# fondo strumentale sottratto; punte di 1-2 pixel rimosse,
# cancellato Na a 589 nm +-5 nm (c'era un picco da 135 conteggi),
# cancellato K a 768 nm +-7 nm (c'era un picco da 9 conteggi),
wavelength_nm,intensity_counts
631.344,11.63375
631.677,11.24625
632.01,10.78125
632.343,10.90875
632.677,11.0775
633.01,10.91875
633.342,10.47125
633.675,10.485
634.008,10.265
634.341,9.98625
634.674,9.51875
635.007,9.66375
635.339,9.66375
635.672,9.12875
636.005,8.86
636.337,9.21375
636.67,8.725
637.002,8.7325
637.334,8.14
637.667,7.84875
637.999,7.55375
638.331,7.76875
638.664,7.73125
638.996,7.62625
639.328,7.70375
639.66,7.585
639.992,7.73125
640.324,7.89125
640.656,7.7325
640.988,7.2175
641.32,6.79
641.652,6.73125
641.983,6.8975
642.315,6.55125
642.647,6.81375
642.978,6.18625
643.31,6.50125
643.641,7.18875
643.973,6.8
644.304,6.88625
644.636,6.44375
644.967,6.4875
645.298,6.28125
645.63,6.1875
645.961,6.43875
646.292,6.0575
646.623,6.39625
646.954,6.425
647.285,5.6
647.616,6.12875
647.947,5.365
648.278,5.225
648.609,5.51375
648.94,5.55
649.27,5.3075
649.601,5.3275
649.932,5.72625
650.262,5.53875
650.593,5.995
650.923,6.24375
651.254,6.00875
651.584,5.76125
651.915,6.0375
652.245,6.51375
652.575,5.985
652.905,4.80375
653.236,5.7325
653.566,6.53125
653.896,6.83375
654.226,6.625
654.556,6.77
654.886,6.76375
655.216,7.15375
655.546,7.32
655.875,6.93875
656.205,7.175
656.535,7.2875
656.865,7.25625
657.194,7.2575
657.524,7.71875
657.853,7.66375
658.183,7.9
658.512,8.49125
658.842,8.0325
659.171,8.515
659.5,8.90625
659.83,9.085
660.159,9.5525
660.488,9.57
660.817,10.0375
661.146,9.97375
661.475,10.42875
661.804,10.825
662.133,10.08062
662.462,9.3075
662.791,9.47625
663.12,9.94
663.448,9.77875
663.777,9.49375
664.106,9.01375
664.434,9.1025
664.763,9.0325
665.091,8.40625
665.42,8.53125
665.748,8.325
666.077,7.355
666.405,7.27125
666.733,7.32625
667.062,6.5225
667.39,6.455
667.718,6.35375
668.046,5.94625
668.374,6.15625
668.702,5.96875
669.03,6.38375
669.358,8.26625
669.686,9.6975
670.014,10.3575
670.341,11.03
670.669,10.31625
670.997,9.7475
671.324,8.37875
671.652,7.29375
671.98,6.83125
672.307,6.19
672.634,5.9025
672.962,5.2875
673.289,5.07875
673.616,4.25625
673.944,4.41875
674.271,4.41375
674.598,4.295
674.925,4.32625
675.252,3.99375
675.579,4.20625
675.906,3.81875
676.233,4.1475
676.56,3.8775
676.887,4.69313
677.214,3.43375
677.54,3.37625
677.867,3.30125
678.194,2.7075
678.52,3.05625
678.847,3.96875
679.173,3.61875
679.5,3.8125
679.826,3.3675
680.153,3.10875
680.479,3.01875
680.805,3.4
681.131,3.465
681.458,3.385
681.784,3.275
682.11,3.6475
682.436,3.96625
682.762,4.17125
683.088,3.0875
683.414,3.365
683.74,3.315
684.065,3.40875
684.391,3.31875
684.717,3.48125
685.042,3.24375
685.368,3.20125
685.694,3.16875
686.019,3.0275
686.345,3.4375
686.67,3.2225
686.995,2.97375
687.321,3.1
