# Sodio (Na) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: napiudidimiopartesopra_usb2000_spettrogramma_20260922_000450
# selezione: media delle 57 righe piu intense in 585-595 nm (su 57)
# integrazione: 30 ms · rumore: 0.17 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato K a 768 nm +-7 nm (c'era un picco da 156 conteggi)
wavelength_nm,intensity_counts
613.619,107.16094
613.955,172.36495
614.290,349.86099
614.626,297.74169
614.962,390.55270
615.297,458.12218
615.632,414.65281
615.968,472.10418
616.303,648.42789
616.638,431.02157
616.973,392.46310
617.309,278.16530
617.644,105.22632
617.979,90.20635
618.314,53.97336
618.649,41.30694
618.984,31.65918
619.319,26.71024
619.653,24.10888
619.988,23.63050
620.323,23.87768
620.658,25.14104
620.992,25.64168
621.327,25.69325
621.662,24.66646
621.996,23.18111
622.331,18.48019
622.665,4.36106
622.999,18.49117
623.334,17.01857
623.668,16.80532
624.002,16.20455
624.336,16.04870
624.671,16.25439
625.005,17.56975
625.339,22.03765
625.673,28.55731
626.007,30.10473
626.341,30.03479
626.675,29.20398
627.008,25.92322
627.342,23.66520
627.676,21.20059
628.010,19.01154
628.343,17.09789
628.677,15.99796
629.010,15.89753
629.344,16.13472
629.677,17.31991
630.011,17.45602
630.344,17.44044
630.678,16.51200
631.011,15.34637
631.344,15.30256
631.677,15.42379
632.010,19.12905
632.343,27.91189
632.677,33.06461
633.010,33.17973
633.342,32.65283
633.675,28.20740
634.008,24.71093
634.341,21.43829
634.674,18.41866
635.007,16.01951
635.339,13.95600
635.672,12.26929
636.005,11.93998
636.337,11.97559
636.670,13.56883
637.002,21.82460
637.334,32.99567
637.667,38.37676
637.999,39.52178
638.331,40.33815
638.664,50.93199
638.996,85.68775
639.328,112.15611
639.660,112.73106
639.992,111.29389
640.324,86.05761
640.656,72.46074
640.988,60.37232
641.320,47.57334
641.652,37.17761
641.983,27.22432
642.315,19.67775
642.647,14.38039
642.978,10.88338
643.310,8.85508
643.641,7.70096
643.973,6.80550
644.304,6.29920
644.636,5.85211
644.967,5.56800
645.298,5.42291
645.630,5.29013
645.961,5.21068
646.292,5.09179
646.623,5.00417
646.954,4.91841
647.285,4.63087
647.616,3.02356
647.947,3.68156
648.278,4.35568
648.609,4.82931
648.940,7.34024
649.270,17.10951
649.601,33.79988
649.932,39.46295
650.262,39.17733
650.593,37.97688
650.923,30.71638
651.254,25.81703
651.584,22.03654
651.915,20.30851
652.245,19.28547
652.575,12.48723
652.905,2.14708
653.236,12.19874
653.566,8.86040
653.896,8.55034
654.226,7.30814
654.556,5.91775
654.886,4.76354
655.216,4.02533
655.546,3.34235
655.875,2.78195
656.205,2.41183
656.535,2.25318
656.865,2.14535
657.194,1.88651
657.524,1.88804
657.853,1.94773
658.183,2.61708
658.512,4.97555
658.842,8.96161
659.171,12.47874
659.500,12.57633
659.830,12.41882
660.159,10.96439
660.488,9.14815
660.817,7.55690
661.146,6.17499
661.475,4.89429
661.804,-1.80874
662.133,-1.93074
662.462,-2.21888
662.791,1.02327
663.120,1.09812
663.448,1.08328
663.777,0.92708
664.106,0.87050
664.434,0.81992
664.763,0.88040
665.091,1.07902
665.420,1.38831
665.748,1.73059
666.077,2.76852
666.405,6.98264
666.733,14.28087
667.062,19.03413
667.390,18.92592
667.718,18.47882
668.046,15.33282
668.374,12.67918
668.702,10.40848
669.030,8.54146
669.358,6.65748
669.686,5.15113
670.014,5.13104
670.341,5.28471
670.669,7.31029
670.997,8.88364
671.324,9.01332
671.652,8.74661
671.980,7.42655
672.307,6.26264
672.634,5.13436
672.962,4.13410
673.289,3.54489
673.616,3.43103
673.944,3.70085
674.271,5.14705
674.598,6.25975
674.925,6.32216
675.252,6.21555
675.579,5.40199
675.906,4.38745
676.233,3.64806
676.560,2.95839
676.887,1.12941
677.214,-0.80644
677.540,0.91876
677.867,0.70196
678.194,0.58843
678.520,0.51562
678.847,0.33897
679.173,0.21703
679.500,0.09896
679.826,0.12427
680.153,0.17654
680.479,0.20077
680.805,0.15196
681.131,0.20654
681.458,0.19184
681.784,0.20692
682.110,0.18003
682.436,0.10141
682.762,-0.87298
683.088,-1.00146
683.414,0.01790
683.740,0.04868
684.065,0.14162
684.391,0.10928
